website	day	month	year	country	fullPageUrl
AnVIL Book Champions	18	07	2025	South Korea	jhudatascience.org/AnVIL_Book_Champions/about-the-authors.html
AnVIL Book Champions	18	07	2025	South Korea	jhudatascience.org/AnVIL_Book_Champions/become-champion.html
AnVIL Book Champions	18	07	2025	South Korea	jhudatascience.org/AnVIL_Book_Champions/communicate.html
AnVIL Book Champions	18	07	2025	South Korea	jhudatascience.org/AnVIL_Book_Champions/help.html
AnVIL Book Champions	18	07	2025	South Korea	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	18	07	2025	South Korea	jhudatascience.org/AnVIL_Book_Champions/onboard.html
AnVIL Book Champions	18	07	2025	South Korea	jhudatascience.org/AnVIL_Book_Champions/what-are-anvil-champions.html
AnVIL Book Champions	18	09	2025	United States	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	18	09	2025	United States	jhudatascience.org/AnVIL_Book_Champions/about-the-authors.html
AnVIL Book Champions	18	10	2025	China	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	18	10	2025	China	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	18	10	2025	Singapore	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	18	10	2025	Singapore	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	18	11	2025	China	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	18	11	2025	China	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	18	11	2025	Singapore	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	18	11	2025	Singapore	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	18	12	2024	Sri Lanka	jhudatascience.org/AnVIL_Book_Champions/about-the-authors.html
AnVIL Book Champions	18	12	2024	Sri Lanka	jhudatascience.org/AnVIL_Book_Champions/become-champion.html
AnVIL Book Champions	18	12	2024	Sri Lanka	jhudatascience.org/AnVIL_Book_Champions/communicate.html
AnVIL Book Champions	18	12	2024	Sri Lanka	jhudatascience.org/AnVIL_Book_Champions/help.html
AnVIL Book Champions	18	12	2024	Sri Lanka	jhudatascience.org/AnVIL_Book_Champions/index.html
AnVIL Book Champions	18	12	2024	Sri Lanka	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	18	12	2024	Sri Lanka	jhudatascience.org/AnVIL_Book_Champions/onboard.html
AnVIL Book Champions	18	12	2024	Sri Lanka	jhudatascience.org/AnVIL_Book_Champions/what-are-anvil-champions.html
AnVIL Book Champions	18	12	2024	United States	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	18	12	2024	United States	jhudatascience.org/AnVIL_Book_Champions/about-the-authors.html
AnVIL Book Champions	18	12	2024	United States	jhudatascience.org/AnVIL_Book_Champions/become-champion.html
AnVIL Book Champions	18	12	2024	United States	jhudatascience.org/AnVIL_Book_Champions/communicate.html
AnVIL Book Champions	18	12	2024	United States	jhudatascience.org/AnVIL_Book_Champions/index.html
AnVIL Book Champions	18	12	2024	United States	jhudatascience.org/AnVIL_Book_Champions/onboard.html
AnVIL Book Champions	18	12	2024	United States	jhudatascience.org/AnVIL_Book_Champions/what-are-anvil-champions.html
AnVIL Book Champions	18	12	2025	China	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	18	12	2025	China	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	19	01	2026	India	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	19	01	2026	Iraq	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	19	02	2025	United States	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	19	02	2026	Singapore	jhudatascience.org/AnVIL_Book_Champions/about-the-authors.html
AnVIL Book Champions	19	02	2026	Singapore	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	19	03	2025	United States	jhudatascience.org/AnVIL_Book_Champions/index.html
AnVIL Book Champions	19	04	2026	India	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	19	04	2026	India	jhudatascience.org/AnVIL_Book_Champions/communicate.html
AnVIL Book Champions	19	04	2026	Singapore	jhudatascience.org/AnVIL_Book_Champions/communicate.html
AnVIL Book Champions	19	08	2025	Greece	jhudatascience.org/AnVIL_Book_Champions/what-are-anvil-champions.html
AnVIL Book Champions	19	11	2024	United States	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	19	11	2025	China	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	20	02	2025	United States	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	20	03	2026	Singapore	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	20	04	2026	India	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	20	04	2026	India	jhudatascience.org/AnVIL_Book_Champions/communicate.html
AnVIL Book Champions	20	04	2026	Singapore	jhudatascience.org/AnVIL_Book_Champions/about-the-authors.html
AnVIL Book Champions	20	04	2026	Singapore	jhudatascience.org/AnVIL_Book_Champions/become-champion.html
AnVIL Book Champions	20	10	2025	China	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	20	10	2025	Singapore	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	20	10	2025	United States	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	20	11	2024	Australia	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	20	11	2024	Australia	jhudatascience.org/AnVIL_Book_Champions/about-the-authors.html
AnVIL Book Champions	20	11	2024	Australia	jhudatascience.org/AnVIL_Book_Champions/become-champion.html
AnVIL Book Champions	20	11	2024	United States	jhudatascience.org/AnVIL_Book_Champions/help.html
AnVIL Book Champions	20	11	2024	United States	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	20	11	2024	United States	jhudatascience.org/AnVIL_Book_Champions/what-are-anvil-champions.html
AnVIL Book Champions	20	11	2025	China	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	20	11	2025	China	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	20	11	2025	Singapore	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	20	11	2025	Singapore	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	20	12	2025	China	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	20	12	2025	China	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	20	12	2025	Singapore	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	21	01	2025	United States	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	21	01	2025	United States	jhudatascience.org/AnVIL_Book_Champions/what-are-anvil-champions.html
AnVIL Book Champions	21	01	2026	Brazil	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	21	01	2026	Mexico	jhudatascience.org/AnVIL_Book_Champions/about-the-authors.html
AnVIL Book Champions	21	01	2026	Philippines	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	21	02	2025	United States	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	21	02	2025	United States	jhudatascience.org/AnVIL_Book_Champions/).
AnVIL Book Champions	21	02	2025	United States	jhudatascience.org/AnVIL_Book_Champions/become-champion.html
AnVIL Book Champions	21	02	2025	United States	jhudatascience.org/AnVIL_Book_Champions/become-champion.html)
AnVIL Book Champions	21	02	2026	China	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	21	02	2026	Singapore	jhudatascience.org/AnVIL_Book_Champions/communicate.html
AnVIL Book Champions	21	03	2025	United States	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	21	03	2025	United States	jhudatascience.org/AnVIL_Book_Champions/about-the-authors.html
AnVIL Book Champions	21	03	2025	United States	jhudatascience.org/AnVIL_Book_Champions/index.html
AnVIL Book Champions	21	03	2025	United States	jhudatascience.org/AnVIL_Book_Champions/what-are-anvil-champions.html
AnVIL Book Champions	21	03	2026	India	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	21	03	2026	India	jhudatascience.org/AnVIL_Book_Champions/communicate.html
AnVIL Book Champions	21	04	2025	United States	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	21	04	2026	India	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	21	04	2026	India	jhudatascience.org/AnVIL_Book_Champions/communicate.html
AnVIL Book Champions	21	06	2025	United States	jhudatascience.org/AnVIL_Book_Champions/what-are-anvil-champions.html
AnVIL Book Champions	21	10	2024	United States	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	21	10	2024	United States	jhudatascience.org/AnVIL_Book_Champions/what-are-anvil-champions.html
AnVIL Book Champions	21	10	2025	China	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	21	10	2025	Singapore	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	21	11	2024	United States	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	21	11	2024	United States	jhudatascience.org/AnVIL_Book_Champions/become-champion.html
AnVIL Book Champions	21	11	2024	United States	jhudatascience.org/AnVIL_Book_Champions/onboard.html
AnVIL Book Champions	21	11	2024	United States	jhudatascience.org/AnVIL_Book_Champions/what-are-anvil-champions.html
AnVIL Book Champions	21	11	2025	China	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	21	11	2025	Singapore	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	21	12	2024	United States	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	21	12	2024	United States	jhudatascience.org/AnVIL_Book_Champions/become-champion.html
AnVIL Book Champions	21	12	2024	United States	jhudatascience.org/AnVIL_Book_Champions/communicate.html
AnVIL Book Champions	21	12	2024	United States	jhudatascience.org/AnVIL_Book_Champions/help.html
AnVIL Book Champions	21	12	2024	United States	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	21	12	2024	United States	jhudatascience.org/AnVIL_Book_Champions/onboard.html
AnVIL Book Champions	21	12	2024	United States	jhudatascience.org/AnVIL_Book_Champions/what-are-anvil-champions.html
AnVIL Book Champions	21	12	2025	China	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	22	01	2026	China	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	22	01	2026	China	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	22	04	2025	United States	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	22	04	2025	United States	jhudatascience.org/AnVIL_Book_Champions/become-champion.html
AnVIL Book Champions	22	10	2025	China	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	22	10	2025	Singapore	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	22	11	2024	United States	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	22	11	2024	United States	jhudatascience.org/AnVIL_Book_Champions/onboard.html
AnVIL Book Champions	22	11	2025	China	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	22	11	2025	Singapore	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	22	12	2025	China	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	23	01	2026	China	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	23	02	2026	Singapore	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	23	04	2026	Singapore	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	23	06	2025	United States	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	23	07	2025	Japan	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	23	10	2024	United States	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	23	10	2024	United States	jhudatascience.org/AnVIL_Book_Champions/become-champion.html
AnVIL Book Champions	23	10	2024	United States	jhudatascience.org/AnVIL_Book_Champions/communicate.html
AnVIL Book Champions	23	10	2024	United States	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	23	10	2024	United States	jhudatascience.org/AnVIL_Book_Champions/onboard.html
AnVIL Book Champions	23	10	2024	United States	jhudatascience.org/AnVIL_Book_Champions/what-are-anvil-champions.html
AnVIL Book Champions	23	10	2025	China	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	23	10	2025	Singapore	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	23	11	2025	China	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	23	11	2025	Singapore	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	23	11	2025	United Kingdom	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	23	12	2025	China	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	24	01	2025	United States	jhudatascience.org/AnVIL_Book_Champions/what-are-anvil-champions.html
AnVIL Book Champions	24	01	2026	China	jhudatascience.org/AnVIL_Book_Champions/about-the-authors.html
AnVIL Book Champions	24	01	2026	China	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	24	02	2026	China	jhudatascience.org/AnVIL_Book_Champions/about-the-authors.html
AnVIL Book Champions	24	03	2025	Italy	jhudatascience.org/AnVIL_Book_Champions/what-are-anvil-champions.html
AnVIL Book Champions	24	03	2025	United States	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	24	03	2025	United States	jhudatascience.org/AnVIL_Book_Champions/).
AnVIL Book Champions	24	03	2025	United States	jhudatascience.org/AnVIL_Book_Champions/about-the-authors.html
AnVIL Book Champions	24	03	2025	United States	jhudatascience.org/AnVIL_Book_Champions/become-champion.html
AnVIL Book Champions	24	03	2025	United States	jhudatascience.org/AnVIL_Book_Champions/become-champion.html)
AnVIL Book Champions	24	03	2026	Singapore	jhudatascience.org/AnVIL_Book_Champions/about-the-authors.html
AnVIL Book Champions	24	06	2025	United States	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	24	10	2024	United States	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	24	10	2024	United States	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	24	10	2024	United States	jhudatascience.org/AnVIL_Book_Champions/what-are-anvil-champions.html
AnVIL Book Champions	25	01	2026	China	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	25	03	2026	United States	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	25	08	2025	United States	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	25	08	2025	United States	jhudatascience.org/AnVIL_Book_Champions/).
AnVIL Book Champions	25	08	2025	United States	jhudatascience.org/AnVIL_Book_Champions/YmVjb21lLW
AnVIL Book Champions	25	08	2025	United States	jhudatascience.org/AnVIL_Book_Champions/become-champion.html
AnVIL Book Champions	25	10	2024	United States	jhudatascience.org/AnVIL_Book_Champions/what-are-anvil-champions.html
AnVIL Book Champions	25	11	2025	China	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	25	11	2025	China	jhudatascience.org/AnVIL_Book_Champions/what-are-anvil-champions.html
AnVIL Book Champions	25	11	2025	Iraq	jhudatascience.org/AnVIL_Book_Champions/what-are-anvil-champions.html
AnVIL Book Champions	25	11	2025	Singapore	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	25	11	2025	Uzbekistan	jhudatascience.org/AnVIL_Book_Champions/what-are-anvil-champions.html
AnVIL Book Champions	25	12	2025	China	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	25	12	2025	China	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	26	01	2026	China	jhudatascience.org/AnVIL_Book_Champions/about-the-authors.html
AnVIL Book Champions	26	01	2026	China	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	26	02	2026	Singapore	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	26	04	2026	Singapore	jhudatascience.org/AnVIL_Book_Champions/help.html
AnVIL Book Champions	26	09	2025	China	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	26	09	2025	Singapore	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	26	10	2025	(not set)	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	26	11	2025	China	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	26	11	2025	China	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	26	11	2025	Singapore	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	26	12	2025	China	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	27	01	2025	United States	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	27	01	2025	United States	jhudatascience.org/AnVIL_Book_Champions/become-champion.html
AnVIL Book Champions	27	01	2025	United States	jhudatascience.org/AnVIL_Book_Champions/help.html
AnVIL Book Champions	27	01	2025	United States	jhudatascience.org/AnVIL_Book_Champions/learn.html
AnVIL Book Champions	27	01	2025	United States	jhudatascience.org/AnVIL_Book_Champions/onboard.html
AnVIL Book Champions	27	01	2025	United States	jhudatascience.org/AnVIL_Book_Champions/what-are-anvil-champions.html
AnVIL Book Champions	27	01	2026	China	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	27	01	2026	United States	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	27	01	2026	United States	jhudatascience.org/AnVIL_Book_Champions/about-the-authors.html
AnVIL Book Champions	27	01	2026	United States	jhudatascience.org/AnVIL_Book_Champions/become-champion.html
AnVIL Book Champions	27	01	2026	United States	jhudatascience.org/AnVIL_Book_Champions/what-are-anvil-champions.html
AnVIL Book Champions	27	05	2025	United States	jhudatascience.org/AnVIL_Book_Champions/
AnVIL Book Champions	27	05	2025	United States	jhudatascience.org/AnVIL_Book_Champions/become-champion.html
